comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
আপনার প্রতি সালাম শ্রদ্ধা ও ভালোবাসা।  আমিও শুরু করেছি / রাস্তার ধারে গাছ এবং বিচি রোপন।  ইনশাহআল্লাহ দেশব্যাপি একলক্ষ গাছের চারা এবং বিচি রোপন করবো। ধন্যবাদ,0,0,0,0,0,0
এই রকম post আরো দিবেন আশা করি কারন দিন দিন মানুষ গুলো অমানুষ হয়ে যাচ্ছে  এই সব দেখে অমানুষ গুলো যেন একটু মানুষ হয়,0,0,0,0,0,0
হয়ত এই একটিমাত্র কারনেই সৃষ্টিকর্তার করুনায় সিক্ত হতে পারেন তিনি। আল্লাহ যেন তাকে জান্নাত নসীব করুন। আমিন।,0,0,0,0,0,0
সমাজ কে দিতে হলে টাকার চেয়ে মন লাগে। এই মানুষটি তা ই প্রমান দিল। আর আমরা কিছু আছি এই সমাজ দেখিয়ে ফান্ড লুটেপুটে খেতে।,0,0,0,0,0,0
এই দুনিয়া রঙিন হয়েছে মূলত ভালো মানুষের কর্মগুনে।কালের বির্বতনে গাছগুলো বিলিন হয়ে গেলেও তিনি সর্বদা মনুষ্য মনে বেঁচে থাকবে চিরকাল ধরে।,0,0,0,0,0,0
"রাস্তা সম্প্রসারনের পর আবার দু-ধারে যেন ২৪,০০০ হাজার গাছ লাগানো হয়। তবেই তার কাজের প্রতি শ্রদ্ধা জানানো হবে।",0,0,0,0,0,0
আপনারা কি জানেন কীভাবে এসপিরিন আবিষ্কৃত হয়েছিলো? প্রথম কে বা কারা এসপিরিন ব্যবহার শুরু করেছিলো?,0,0,0,0,0,0
"সত্য হোক, কাল্পনিক গল্প হোক, মিথ্যা হোক- এ ধরনের চমকপ্রদ গল্প মানুষ খুবই পছন্দ করে। মানুষের মুখে মুখে ফিরতে ফিরতে কাল্পনিক ও মিথ্যা গল্পগুলো একসময় সত্য ঘটনা বলে প্রতিষ্ঠিত হয়ে যায়।",1,0,0,0,0,0
পেরিডোলিয়া....... হূম।ঠিক যেভাবে জামাত শিবিররা তাদের গুরু সাঈদীকে চাঁদে দেখতে পেয়েছিল,0,0,0,0,0,0
ঘটনার সত্যতার চাইতে ঘটনার রোমঞ্চকতা সবাইকে মুহিত করে।,0,0,0,0,0,0
"বিজ্ঞানীদের মতে, বর্তমানের সাতটি মহাদেশই সুপারকন্টিনেন্ট প্যানজিয়ার অন্তর্ভুক্ত ছিল। তবে এখন আর এর দেখা মেলে না। ভাঙা-গড়ার মধ্য দিয়েই সুপারকন্টিনেন্টের অস্তিত্ব ঘুরপাক খেতে থাকে।",0,0,0,0,0,0
একটা সময় পুরো পৃথিবী এক ছিল সেটা আমি  বিশ্বাস করি প্রকৃত ভয়াবহ দুর্ঘটনার কারণ এই পৃথিবীর খণ্ড-বিখণ্ড হয়ে গিয়েছিল।,0,0,0,0,0,0
এই তত্ব সম্পর্কে আমার সন্দেহ আছে। কারণ যে ভুমিকে কেন্দ্র করে পানি বিস্তৃত হবে সে ভুমির কমপক্ষে দুটি বৃহৎ অংশ পানির উপরে জেগে থাকতেই হবে সেক্ষেত্রে প্যানজিয়ার বিপরীত দিকে সেটা থাকাই স্বাভাবিক । সেটা না হলে পানির ব্যালেন্স নষ্ট হবে।,0,0,0,0,0,0
"প্রথম শ্রেণির ক্রিকেটে সর্বোচ্চ রানসংগ্রাহকদের তালিকায় ছিলেন দ্বিতীয়, একমাত্র ফিল্ডার হিসাবে সহস্রাধিক ক্যাচ এবং বল হাতে দুই হাজারের বেশি উইকেট রয়েছে তার খাতায়!",0,0,0,0,0,0
আমাদের এরকম একজন উলির দরকার!,0,0,0,0,0,0
"অনেকে তাকে ‘কার্পেথিয়ানের কসাই’ও বলে, তবে ‘বলকানের কসাই’এর মতো এই উপাধি কিছুটা কম প্রচলিত। তার আমলে রোমানিয়ার লেবার ক্যাম্প, গুপ্তহত্যা ও প্রহসনের বিচারে কয়েক লক্ষ মানুষকে হত্যা করা হয়েছিলো।",1,0,0,0,0,0
তাৰ কোন ভাল কাজ ছিলনা?,0,0,0,0,0,0
"ফাঁসি নয়, গুলি করে মৃত্যুদণ্ড কার্যকর করা হয়েছিল ।",0,0,0,0,0,0
তাঁর সোনায় মোড়া আসবাবপত্র আর প্রাসাদের ঘরগুলির কথা উল্লেখ করলেন না?,0,0,0,0,0,0
ফাঁসি  না  কি গুলি ?,1,0,0,0,0,0
"বাংলাদেশের বর্তমান অবস্থা কি? হত্যা, গুম, লক্ষ লক্ষ মামলা, বিরোধী দলের লোকদের গুম, ঘরছাড়া করা। এগুলো একসময়  চাওচেস্কুর মতই ইতিহাস হবে।",1,0,0,0,0,1
