comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
akdom amar moto,0,0,0,0,0,0
 Colo akdin shopping a jai ????????,0,0,0,0,0,0
Emon perai amio achi kin2 ki korbo buje uthe parchina,0,0,0,0,0,0
Ami mone kori sontan jodi oporadh kore tar jonno maa baba 50% doshi,0,0,0,0,0,0
Allahr kosom vule tag korsi ,0,0,0,0,0,0
"Sei extreme noise jonhon thake suru tokhon thake  achi,, sob osadabor lekha porai jacche ,,, aj ow porlem,, wow    Thanks ",0,0,0,0,0,0
Shotti likhata osadharon.,0,0,0,0,0,0
poro aita ,0,0,0,0,0,0
Akto kosto koira por ,0,0,0,0,0,0
Ananda Anabil ki obosta bro ? biyer dawat paile kintu miss dewa jabe na . ar ekhno bhor 5 tay tore phn dey nato? :v,0,0,0,0,0,0
"poro ??
",0,0,0,0,0,0
por ,0,0,0,0,0,0
 kichu mone pore??????????,0,0,0,0,0,0
 bro ei likhata sera chilo apner ??,0,0,0,0,0,0
  tor obosta ola oile oito pare ??,0,0,0,,0,0
 tor jibon theke neya ??,0,0,0,0,0,0
 eta poro,0,0,0,0,0,0
 Mair khabi .  Dhur,0,0,0,0,1,0
Haslm khub haslm,0,0,0,0,0,0
ami behush,0,0,0,0,0,0
Ek shomoye amio bujhaitam nijeke nah bisshash e shob????????,0,0,0,0,0,0
eto josh kemne hoy,0,0,0,0,0,0
Sagor Askar tomar baccha ei kahini korechilo na bondhu? vabir haat e sedin ki mair tai na kheyechile :v,0,0,0,0,1,0
 mon valo koro ??,0,0,0,0,0,0
ha ha ha,0,0,0,0,0,0
 bhi Shabdan thakio ??????,0,0,0,1,0,0
\ er pichone jemne lagsen apne!   ??????,1,0,0,0,0,0
onk moja paici a,0,0,0,0,0,0
Apnaka onak thanks.,0,0,0,0,0,0
MAGIRPOLA,1,1,0,0,1,0
bodarpola,1,1,0,0,1,0
 ha ha ha kiya dialogue????,0,0,0,0,0,0
Chokher pani ehon koi rakhi...????anonde je pani joima geche ga...??,0,0,0,0,0,0
 vai sotti naki???,0,0,0,0,0,0
Aha re lojja,0,0,0,0,0,0
Cader der thatta kora hoise?,0,0,0,0,0,0
Sadhon,0,0,0,0,0,0
 Khan ki obostha? :D,0,0,0,0,0,0
vai ... Binodon nen!! ,0,0,0,0,0,0
kothin akta post at least bcs system k bash deoar moto akta bash..ae bcs system tai batil kore deoa ucit...engr hoa jai police r doctor hoa jai magistrate...angul fule kola gach howar moto bepar...eta Kora ucit subjective kichu,1,0,0,0,0,0
Vai mon thika boltesi shei lagse lekha ta,0,0,0,0,0,0
 tr jnno ak balti afsos,1,0,0,0,0,0
 ki korlaaaaa miaaaa,0,0,0,0,0,0
 Eita ki chilo?????,0,0,0,0,0,0
 ki valo likhsis vai???,0,0,0,0,0,0
eida ki chilo xD,0,0,0,0,0,0
 tumi ar bia korte parla na...,1,0,0,0,0,0
Ore kahini...... Fb e ID remove koira bia korte jamu,0,0,0,0,0,0
Golpota chole. Kintu vai tar boyos bollen 62. R sonsar korse 41. Abar biya hoise 15.16 bosore taile kono mil to pailam na,0,0,0,0,0,0
Bhai ki bolbo bhasa harai pelci,1,0,0,0,0,0
amon akkhan biya ami o korte chai ????????,0,0,0,0,0,0
Hoite pare kintu! ??,0,0,0,0,0,0
Orey shushu re??,0,0,0,0,0,0
xoss,0,0,0,0,0,0
  valo kicu korte khoma sundor na holeo chole??,0,0,0,0,0,0
valo silo,0,0,0,0,0,0
0Vai haste haste sesh.,0,0,0,0,0,0
 amar eirokom ekta ram chagol chai! ??????,1,0,0,0,0,0
 pore dakh. Hahahahaaa,0,0,0,0,0,0
 ota foria dekho je funny,0,0,0,0,0,0
Esfar Tahmid Milon por valo lagbe,0,0,0,0,0,0
Balo hoichy,0,0,0,0,0,0
 ami ar amar jamai,0,0,0,0,0,0
 sule thik same dst????,0,0,0,0,0,0
 beparta dekho... ??????,0,0,0,0,0,0
 Haste haste moris na amr ??,0,0,0,0,0,0
baaler voxod er golpo ??,1,1,0,0,1,0
 por eida togo vaggeo jno emon iii poree??????,0,0,0,0,0,0
 amra kintu onk vodro pap jeno na hoy amdr dara ??,1,0,0,0,0,0
 dekhen r bhaben bhabi emon hoile kamon hoito...????,0,0,0,0,0,0
Jannatul Arpi TA aita por ar poira ko kaar loge mile ????????,0,0,0,0,0,0
 moja pabi,0,0,0,0,0,0
How amazingly people can be brainless in this era eta vebei amr kosto hocche!!!,1,0,0,0,0,0
" shono,  vuleo eigula korbana ??",0,0,0,0,0,0
ahare bechara,1,0,0,0,0,0
Ananto Ahad tor bou emon hobe,0,0,0,0,0,0
 Eishob Ki porlam ami Bechara to onek koshte ache ???????????????????????????????? Erokom hole ki cholbe,0,0,0,0,0,0
 tomar kopal e kharabi ase!!??????  ,0,0,0,0,0,0
Oshadharon ??,0,0,0,0,0,0
apu dekho??,0,0,0,0,0,0
"Nam ""Pagoler heda mohajon"" dis, arekta hole.",1,0,0,0,0,0
haha...mojar silo,0,0,0,0,0,0
vai amader  barite akta onustan ace apnaDer dawhat roilo.......london take amar vai asece,0,0,0,0,0,0
Bangladesh hoile apnarai age galita diten??,1,0,0,0,0,0
aita ki banano golpo na reality ?,0,0,0,0,0,0
channi ar lokjon onek manobik,0,0,0,0,0,0
 hasa ni?,0,0,0,0,0,0
Khub valo,0,0,0,0,0,0
 ei page ta follow kor.,0,0,0,0,0,0
Nostalgic hoye gelam.,0,0,0,0,0,0
upopadyo 23.  Jur sale za ase  bejur sale ta asena,1,0,0,0,0,0
School life e fira gelam....??,0,0,0,0,0,0
 Class 6 -10 katiye diyechi,0,0,0,0,0,0
bou amr jutishi na holei holo...????,0,0,0,0,0,0
writer id ta jana thakle janaben plz,0,0,0,0,0,0
" tor bukher majhe til ase,character less ??????",1,0,0,0,1,0
Pearl Drops f Dekho toh til kothay kothay ache,0,0,0,0,0,0
Darrrruunnn ????????????????????????,0,0,0,0,0,0
 tor student tor loge emn kore na to? xD,0,0,0,0,0,0
lame bt best   hasanor jonno lame ei valo ??,0,0,0,0,0,0
Ei post ta extreme noise er standard er sathe gelo na...,0,0,0,0,0,0
Erkm kn hoy? ????,0,0,0,0,0,0
Onoboddho,0,0,0,0,0,0
Onek valo silo likhata ??????,0,0,0,0,0,0
Por eita..shundor ,0,0,0,0,0,0
ami toh kicchoi bojtase nah,0,0,0,0,0,0
haha.. ki din ailore..,1,0,0,0,0,0
Abal bangali bole kotha,1,0,0,0,1,0
Moja pailam??????,0,0,0,0,0,0
osthir sundor..lekha..,0,0,0,0,0,0
Sundor :),0,0,0,0,0,0
Chorom binodon!!!!????????????????,0,0,0,0,0,0
josh chilo ??????,0,0,0,0,0,0
Hahahahaha plastic er chulkani hat ??????????,1,0,0,0,0,0
vlobasa amn hole.. chokhe jol chole ase :'( :p,0,0,0,0,0,0
"Darun, osadharon golpo",0,0,0,0,0,0
Valo chilo ??,0,0,0,0,0,0
Hasbo na kadbo na phone dure kothaw chure fele dibo vebe passina.   Anyway we want justice!,0,0,0,0,0,0
Duniyai kicu holei victim blame beshi hoi...cele hok ba mey.... :(,1,0,0,0,0,0
Just wow cilo likata????????,0,0,0,0,0,0
vai kotha sotto.???,0,0,0,0,0,0
Amiooooo,0,0,0,0,0,0
"Cheater meye somajey komna...Meye boley maf kore dewar kisu nai..cheater is only cheater it has no gender??
",0,0,0,0,0,0
Are kisu din por shob university eie rokom hobe......,0,0,0,0,0,0
haste haste more gesi,0,0,0,0,0,0
Valo lagche.... Dagaye den...,0,0,0,0,0,0
Atai bangladesh.akhane mohan chetona bastobayon kora hoyesa.Ar ki chai.,0,0,0,0,0,0
Ei ek story puro sob jay gay.... Writer to robi thakur hye jacce,0,0,0,0,0,0
Onk onk vlo laglo,0,0,0,0,0,0
O Allah amr kolijai laglo!!!,0,0,0,0,0,0
Cls 5a Ami English e 92 paisilam...,0,0,0,0,0,0
Taokey tokiey kao suki soy na,0,0,0,0,0,0
Top fan na but 14 theke achi.,0,0,0,0,0,0
Ha valou hoi,0,0,0,0,0,0
Darun....onnno jogote cole gelan.. ??,0,0,0,0,0,0
hmmmmmm eta e baba,0,0,0,0,0,0
Dada Hoi picci tar   eXtReMe NoIsE,0,0,0,0,0,0
" bhai, dekhen to bepar ta!!",0,0,0,0,0,0
bastobota theke jokhon golpo uthe ase sey golpe onno rokom ekta feeling kaj kore ja prokash korar vasha thakena... ??,0,0,0,0,0,0
Khub Mon choya golpo... Chomotkar ekta movie kora jabe...,0,0,0,0,0,0
Khub vall lagse...poro tmro valo lagbe Sanghoti ,0,0,0,0,0,0
poira dkis....,0,0,0,0,0,0
Valo manusher likha valoi hoy..????,0,0,0,0,0,0
"Bah, valo lagche!! bapar ta atae...??",0,0,0,0,0,0
Prothom 2 para porei bujhte parsi this is mighty mustain,0,0,0,0,0,0
Golper finishing ta shurutai bujhe gasilam,0,0,0,0,0,0
extreme thrills er taste pelam!!!,0,0,0,0,0,0
60% copy kora??????,0,0,0,0,0,0
Salman tahseen re chode nah tbuo tahseen always salman k pondanotey besto thake ?,0,0,0,0,0,0
"Bro, 18 koti manus er majhe 5 lakh holeo fan ache tumar,,, oder jonno ontoto mon ta valo rakho.",0,0,0,0,0,0
"Vai eita sotti je,,ekdin jara tomak onek valobasto tara ekhun gali dicce,,tobe ami tomar onek boru fn ,,tomi mone rekhu tik ager jaygata abar sobar kace fire paba...see you time...",0,0,0,0,0,0
jara life a kichu achieve  krte pare na sudhu  famaous hobar lov a  apnk bad cmnt kore.bt amr moto apnar onk fan aca vai?,0,0,0,0,0,0
Eikhne kicu meye comment korbe.    Wow u really smart ? hate korok sobai Ami love u kori ? love u salman   Bokchoda ra Jane na ??text diye aro kase niye asbe,0,0,0,0,0,0
"Salman Mohammad Muqtadir vi 200 mayaa r lagiao,,, soti putro abdulla sajsen,,,RIP",1,0,0,0,0,0
Jara boltechen salman luccha salman kharap taderke boli salman ki apnader ponga marche j tar post er comments box a aisa jaurami kortachen,1,1,0,0,0,0
tmi amr idol ,0,0,0,0,0,0
tmi valo nah ,0,0,0,0,0,0
putki chatba ,1,1,1,0,0,0
tmi amr pothom sokal ,0,0,0,0,0,0
kemon aso j ,0,0,0,0,0,0
vara kintu onk ,0,0,0,0,0,0
dat majo ,0,0,0,0,0,0
mokhe gondho,1,0,0,0,0,0
boda kou ,1,1,1,0,0,0
shetar pola,1,1,1,0,0,0
